"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.57274434221658e-138,0.494135218818372,0.609,0.45,9.10192348623096e-134,"5","RPS20"
1.96588180201099e-137,0.54748333428494,0.564,0.412,5.00828047880319e-133,"5","RPLP0"
1.68775895263022e-136,0.586228311959157,0.488,0.336,4.29973470772075e-132,"5","RPS27"
3.48441889409361e-135,0.932289830480167,0.258,0.144,8.87690557459287e-131,"5","PARP14"
3.68119912130128e-135,0.464247803588913,0.701,0.563,9.37822288142713e-131,"5","MT-ND2"
2.05369111346538e-134,0.470170744381005,0.679,0.538,5.23198348066441e-130,"5","RPLP1"
4.09527937007015e-130,0.640865577314754,0.428,0.288,1.04331337231907e-125,"5","RPSAP58"
3.76975547353184e-127,0.718966561660737,0.368,0.237,9.60382904436972e-123,"5","MYCBP2"
4.44093548887915e-125,0.429492896317016,0.643,0.493,1.13137272514685e-120,"5","RPL34"
3.94791646945012e-123,0.528818143592621,0.483,0.336,1.00577119975711e-118,"5","GLTSCR2"
8.83472539312337e-120,0.496183657693665,0.535,0.39,2.25073464115211e-115,"5","RPL32"
3.03777076265082e-117,0.651935662069708,0.401,0.273,7.73902479492924e-113,"5","MT-ND3"
3.25613004349459e-115,0.594965967763237,0.453,0.32,8.29531689880681e-111,"5","HSP90AB1"
3.68148890453753e-115,0.500171828616947,0.52,0.38,9.37896113319981e-111,"5","RPL10A"
2.76522033725209e-114,0.383103475627131,0.801,0.711,7.04467533118342e-110,"5","MTRNR2L8"
2.62539934173665e-113,0.399628591006357,0.668,0.527,6.68846736300829e-109,"5","RPS16"
1.52444215451396e-111,0.477953607100708,0.546,0.406,3.88366883283978e-107,"5","RPL7A"
1.17625617750734e-110,0.465090939874893,0.575,0.436,2.9966302378177e-106,"5","RPS13"
7.18920066664182e-110,0.531340084538786,0.475,0.34,1.83152076183367e-105,"5","RPL35"
1.07195248295997e-109,0.402094706368214,0.671,0.537,2.73090614558882e-105,"5","RPL27A"
2.90327442275624e-107,0.748543747816461,0.298,0.187,7.39638191941381e-103,"5","SMAP2"
3.13184001865631e-106,0.484439450259817,0.483,0.345,7.97867563152882e-102,"5","RPL9"
1.16189911066012e-101,0.285858612052151,0.794,0.662,2.96005417431773e-97,"5","RPL3"
1.66082342777834e-97,0.416076581961676,0.547,0.411,4.23111376460809e-93,"5","RPL5"
5.19006882022913e-97,0.666751500971184,0.309,0.2,1.32222193264157e-92,"5","EEF1B2"
7.70545873981951e-95,0.63428656810532,0.331,0.22,1.96304266855642e-90,"5","PNISR"
9.53118452818908e-95,0.642809725226431,0.342,0.231,2.42816457040145e-90,"5","SP100"
1.44259724551527e-93,0.464614432606297,0.516,0.39,3.67516074267471e-89,"5","RPL23"
6.50659491971397e-92,0.388445412349455,0.7,0.593,1.65762012174633e-87,"5","MTRNR2L12"
3.13438921524222e-91,0.483999211972118,0.496,0.375,7.98516996475109e-87,"5","RPL37A"
4.92573917445464e-91,0.306766995800163,0.714,0.585,1.25488131208406e-86,"5","RPL31"
1.83688027726776e-90,0.578137984190674,0.357,0.243,4.67963619436733e-86,"5","RPSA"
1.36124687384649e-89,0.648926269808705,0.325,0.218,3.46791253581131e-85,"5","VPS13C"
6.87326297886636e-89,0.371912923123732,0.681,0.562,1.75103247649599e-84,"5","MT-ND5"
1.70757723635836e-88,0.469663921373383,0.521,0.404,4.35022376734657e-84,"5","RPL15"
2.65113007323285e-87,0.726688609493208,0.256,0.161,6.754018974568e-83,"5","RCSD1"
4.12192234499589e-84,0.542086664745156,0.329,0.222,1.05010093661115e-79,"5","NAP1L1"
7.17851550027837e-84,0.385254922386787,0.534,0.406,1.82879860885092e-79,"5","RPS27A"
7.32199786459325e-81,0.604267675193637,0.328,0.225,1.86535217598378e-76,"5","SLC38A1"
1.80667973805328e-80,0.518212736360617,0.442,0.332,4.60269730066454e-76,"5","SRRM2"
9.47522227100868e-80,0.38947019255823,0.536,0.417,2.41390762576217e-75,"5","RPL35A"
2.24535594954279e-79,0.500645164028062,0.393,0.283,5.72026881705522e-75,"5","RPS17L"
3.47736723612457e-78,0.307694726988552,0.675,0.557,8.85894077075095e-74,"5","RPL4"
1.02308020075288e-77,0.600994851026789,0.301,0.204,2.60639911943803e-73,"5","RPL39"
4.71767815739235e-76,0.411108311272508,0.523,0.408,1.20187568737727e-71,"5","MT-ND6"
1.65625017247741e-75,0.253209906025561,0.709,0.578,4.21946293940344e-71,"5","RPS12"
6.66888869183064e-75,0.404124413060875,0.482,0.363,1.69896608313077e-70,"5","RPS29"
8.59522129458943e-74,0.487689978041184,0.396,0.289,2.1897185770096e-69,"5","RPS28"
7.48280016460442e-73,0.536515279669722,0.356,0.255,1.90631816993462e-68,"5","SMCHD1"
1.74592988995575e-69,0.354867437123517,0.478,0.361,4.44793098765126e-65,"5","RPS3A"
2.40742633025632e-68,0.574737506452367,0.286,0.196,6.13315931896099e-64,"5","MT-ATP8"
2.22712804582343e-64,0.420750399968598,0.465,0.363,5.67383140953976e-60,"5","RPS9"
8.40367237300008e-64,0.518014960163166,0.315,0.223,2.1409195737455e-59,"5","RPS7"
1.33841577956057e-62,0.28084296729765,0.644,0.534,3.4097480400085e-58,"5","RPS4X"
1.68411998277095e-62,0.393949160401076,0.471,0.368,4.29046406810727e-58,"5","PTMA"
1.21172414338955e-61,0.595747478371052,0.253,0.171,3.08698842769922e-57,"5","JUNB"
1.20910869442556e-60,0.505504756216651,0.341,0.25,3.08032530991855e-56,"5","NFKBIA"
1.30648271682658e-60,0.587276050132232,0.251,0.17,3.32839536938738e-56,"5","BOD1L1"
1.43721139966239e-59,0.37855437451479,0.487,0.388,3.66143976177991e-55,"5","RPL27"
2.89937330562913e-59,0.438046590626285,0.375,0.28,7.38644343342078e-55,"5","RPL37"
7.92597173037271e-58,0.500880505855686,0.306,0.219,2.01922055802975e-53,"5","GRB2"
2.62899721423434e-57,0.497404015506642,0.289,0.204,6.6976333029834e-53,"5","SPTBN1"
2.82282300302198e-57,0.44384005050267,0.34,0.249,7.19142388249879e-53,"5","PTPRCAP"
5.65211827517448e-57,0.56254396327975,0.267,0.186,1.43993365178345e-52,"5","MGEA5"
3.18445401969436e-55,0.511261962596447,0.285,0.203,8.11271506057335e-51,"5","EIF4A2"
8.38632302314067e-54,0.541110151664862,0.253,0.176,2.13649965337532e-49,"5","ADD1"
3.31279285044779e-53,0.409105947546555,0.411,0.319,8.43967106580079e-49,"5","DDX17"
1.72287181517066e-52,0.581483969111956,0.25,0.175,4.38918823632878e-48,"5","TRA2B"
2.05218254680476e-52,0.40135285316996,0.735,0.677,5.22814025623981e-48,"5","TXNIP"
1.11608694551548e-51,0.369734024093314,0.42,0.326,2.84334310239524e-47,"5","RPL10"
1.2005518923254e-51,0.52605848762671,0.271,0.193,3.05852600088819e-47,"5","PNRC1"
1.5573647293443e-50,0.405325175967085,0.358,0.27,3.96754238447753e-46,"5","RPL38"
4.7668621262821e-48,0.355832618812183,0.432,0.342,1.21440579529163e-43,"5","RPS15"
3.15827361356653e-47,0.477839281497592,0.302,0.224,8.04601785792208e-43,"5","SETX"
4.69508131208923e-43,0.355697374365006,0.516,0.436,1.19611891506785e-38,"5","H3F3B"
8.54473772449565e-43,0.448980331280936,0.285,0.212,2.17685738269251e-38,"5","CHD2"
9.19983882212015e-42,0.378069814813494,0.338,0.26,2.34375093832333e-37,"5","RPL22"
1.19691886288933e-41,0.326135556995193,0.48,0.398,3.04927049509684e-37,"5","EIF1"
2.22980456241313e-41,0.43119848525917,0.411,0.336,5.68065010320368e-37,"5","KLF6"
3.17761171935953e-41,0.287137009254264,0.456,0.367,8.09528361624034e-37,"5","RPL7"
1.31261362379422e-38,0.443029797987219,0.269,0.201,3.34401446797815e-34,"5","SCAF11"
6.0767474579033e-38,0.410189547081077,0.285,0.216,1.54811218237544e-33,"5","SLC25A6"
3.16680714413378e-36,0.44658845089083,0.257,0.192,8.06775788039521e-32,"5","NIN"
1.3825334080046e-34,0.288513042376534,0.428,0.351,3.52214211023252e-30,"5","GNAS"
2.4456040134923e-33,0.36987237994335,0.327,0.26,6.23042078477299e-29,"5","CCNI"
1.1246536065305e-31,0.384466403812076,0.303,0.239,2.86516752799711e-27,"5","HNRNPDL"
2.78091564571607e-31,0.361077027926288,0.28,0.217,7.08466069902627e-27,"5","RPS25"
3.06004319858483e-31,0.354528920160191,0.342,0.274,7.79576605271471e-27,"5","MTRNR2L1"
7.09524943773899e-29,0.369242957724019,0.274,0.214,1.80758574675838e-24,"5","KMT2E"
9.7708925934888e-29,0.370953166867656,0.29,0.231,2.48923259711721e-24,"5","BRD2"
2.66615122398959e-28,0.312521454603037,0.386,0.321,6.79228685823589e-24,"5","MTRNR2L10"
3.57079312802389e-24,0.265743673018342,0.34,0.278,9.09695257295367e-20,"5","FAM65B"
4.11043735436312e-24,0.270309304168827,0.359,0.297,1.04717502039755e-19,"5","RPS24"
9.17859425668401e-22,0.253388958992203,0.345,0.287,2.33833867283282e-17,"5","SRSF5"
3.08130285757097e-20,0.335336372058817,0.256,0.208,7.8499271599478e-16,"5","BPTF"
3.77405507248165e-19,0.288458495087679,0.267,0.218,9.61478270265425e-15,"5","CCNL1"
1.10028747586347e-18,0.27534660743743,0.283,0.234,2.80309237350976e-14,"5","HNRNPH1"
4.47178779673419e-17,0.280362229350462,0.26,0.215,1.139232659096e-12,"5","MATR3"
0,3.36797642915498,0.947,0.148,0,"6","FCN1"
0,3.73800027213944,0.967,0.191,0,"6","VCAN"
0,3.55713742819173,0.973,0.199,0,"6","LYZ"
0,3.09465851037609,0.918,0.158,0,"6","CYBB"
0,3.37341008413468,0.865,0.11,0,"6","MNDA"
0,3.80871672536656,1,0.259,0,"6","S100A8"
0,3.766412219494,1,0.268,0,"6","S100A9"
0,2.99087666975665,0.917,0.203,0,"6","APLP2"
0,3.14784174614356,0.822,0.12,0,"6","GRN"
0,3.44545855190182,0.773,0.087,0,"6","CD14"
0,2.63903189160483,0.966,0.287,0,"6","CTSS"
0,2.74961266883102,0.883,0.205,0,"6","FOS"
0,2.83219846794929,0.833,0.157,0,"6","TKT"
0,3.17620152146248,0.772,0.099,0,"6","NCF2"
0,3.96581049483854,0.748,0.075,0,"6","PLBD1"
0,4.33367719971173,0.728,0.067,0,"6","S100A12"
0,2.3972117291707,0.837,0.197,0,"6","TYROBP"
0,2.43419089758578,0.987,0.376,0,"6","PSAP"
0,2.2498911389905,0.959,0.35,0,"6","FTL"
0,2.69625962781865,0.759,0.151,0,"6","CTSB"
0,2.32113480339538,0.937,0.339,0,"6","VIM"
0,2.36331298599943,0.761,0.193,0,"6","PKM"
0,2.84297993847906,0.679,0.118,0,"6","TSPO"
0,2.1319466023169,0.78,0.23,0,"6","S100A6"
0,1.91645758461264,0.94,0.398,0,"6","ITGB2"
0,1.90782779463145,0.803,0.266,0,"6","SRGN"
0,1.69044581221294,0.858,0.337,0,"6","OAZ1"
0,2.72067557358152,0.619,0.099,0,"6","MPEG1"
0,2.65192627885618,0.614,0.096,0,"6","SERPINA1"
0,2.51943223783076,0.622,0.107,0,"6","AIF1"
0,2.91113330245609,0.602,0.095,0,"6","CTSD"
0,2.03865474898413,0.662,0.16,0,"6","COTL1"
0,2.5854288949113,0.605,0.108,0,"6","TYMP"
0,3.41499948227805,0.55,0.057,0,"6","CD36"
0,1.96989187804748,0.702,0.217,0,"6","ANXA1"
0,3.07272717642156,0.539,0.063,0,"6","FPR1"
0,2.27109671182781,0.6,0.128,0,"6","FGL2"
0,2.89103523903829,0.554,0.085,0,"6","MEGF9"
0,1.86972443518808,0.673,0.209,0,"6","S100A4"
0,2.23191600860924,0.599,0.139,0,"6","ANXA2"
0,2.53903719240817,0.548,0.089,0,"6","CST3"
0,1.57752804898435,0.745,0.291,0,"6","SAMHD1"
0,1.40662786789851,0.803,0.355,0,"6","LAPTM5"
0,3.14018925394649,0.501,0.06,0,"6","KCTD12"
0,1.76780943834585,0.648,0.209,0,"6","ARPC1B"
0,1.68999398247489,0.692,0.256,0,"6","ENO1"
0,2.39057891206939,0.552,0.119,0,"6","SERPINB1"
0,3.09405514970534,0.492,0.059,0,"6","EMILIN2"
0,3.1625770992979,0.483,0.057,0,"6","PGD"
0,1.52918363329437,0.953,0.527,0,"6","ACTB"
0,2.49237218546626,0.519,0.099,0,"6","IL17RA"
0,3.05712414427429,0.479,0.06,0,"6","RAB31"
0,1.68837965037039,0.689,0.27,0,"6","SELL"
0,2.64593482564468,0.496,0.083,0,"6","TALDO1"
0,2.49862423689536,0.511,0.104,0,"6","LGALS1"
0,3.15696107597369,0.454,0.052,0,"6","MS4A6A"
0,2.15227042143601,0.512,0.111,0,"6","GPX1"
0,2.21940367383889,0.508,0.114,0,"6","C10orf54"
0,2.37441035819301,0.495,0.102,0,"6","ITGAM"
0,1.74443062608177,0.565,0.177,0,"6","ALDOA"
0,2.03597209357443,0.523,0.136,0,"6","DUSP1"
0,1.17578979968288,0.937,0.555,0,"6","LCP1"
0,2.43285792307242,0.47,0.091,0,"6","AMICA1"
0,2.74055076858499,0.436,0.062,0,"6","LILRB2"
0,3.23247734935261,0.423,0.049,0,"6","CLU"
0,2.72590190727945,0.44,0.069,0,"6","DUSP6"
0,2.4463680857272,0.463,0.094,0,"6","RGS2"
0,4.21855752120376,0.394,0.025,0,"6","CYP1B1"
0,3.09595221305496,0.417,0.049,0,"6","CD93"
0,2.29353144267975,0.462,0.095,0,"6","RASSF2"
0,2.03151410117424,0.478,0.119,0,"6","FGR"
0,2.94176002524762,0.412,0.055,0,"6","CFP"
0,1.03305463272275,0.8,0.444,0,"6","ACTG1"
0,1.49210179503848,0.566,0.21,0,"6","GRB2"
0,2.00874301798179,0.47,0.115,0,"6","SYK"
0,1.12520145226698,0.665,0.311,0,"6","IQGAP1"
0,1.05944554864826,0.745,0.393,0,"6","MYL6"
0,2.04046079071287,0.476,0.124,0,"6","S100A10"
0,3.073702593627,0.399,0.05,0,"6","CKAP4"
0,1.89319839827536,0.47,0.129,0,"6","H2AFY"
0,3.65297151070397,0.368,0.03,0,"6","DYSF"
0,3.35278602265944,0.373,0.037,0,"6","PTAFR"
0,2.90628482631967,0.381,0.05,0,"6","KLF4"
0,1.88114970723911,0.46,0.13,0,"6","GAPDH"
0,2.00033486610736,0.47,0.141,0,"6","IFITM3"
0,1.2943217758431,0.566,0.239,0,"6","GNAI2"
0,2.87209251407258,0.379,0.053,0,"6","CEBPD"
0,1.71331782443868,0.447,0.124,0,"6","LYN"
0,1.37494273974654,0.515,0.192,0,"6","TNFRSF1B"
0,1.08270678984425,0.639,0.317,0,"6","CAP1"
0,2.40412355224951,0.399,0.08,0,"6","METTL9"
0,2.02542563399112,0.431,0.113,0,"6","PPP1R15A"
0,2.00010252225359,0.435,0.117,0,"6","CD63"
0,1.44762792487525,0.478,0.16,0,"6","SAT1"
0,1.00240015418149,0.666,0.355,0,"6","TPM3"
0,1.47101008864117,0.481,0.17,0,"6","MYO1F"
0,2.92655036447664,0.356,0.046,0,"6","LRP1"
0,2.46576941029318,0.383,0.073,0,"6","LTA4H"
0,3.07271315305777,0.35,0.042,0,"6","SLC11A1"
0,1.16164112655561,0.555,0.25,0,"6","RHOA"
0,1.22929467005351,0.535,0.233,0,"6","ARPC5"
0,2.16024741619024,0.395,0.093,0,"6","CDC42EP3"
0,2.38824357397396,0.432,0.13,0,"6","IFI27"
0,1.08391266084227,0.63,0.329,0,"6","KLF6"
0,1.67664241572153,0.467,0.167,0,"6","JUN"
0,2.93207203614577,0.336,0.045,0,"6","ACSL1"
0,2.27869166908556,0.36,0.071,0,"6","FCER1G"
0,2.78509884948476,0.336,0.049,0,"6","LRRK2"
0,3.7127823664706,0.311,0.026,0,"6","RNASE2"
0,2.93930319063903,0.325,0.041,0,"6","PLXDC2"
0,1.34716645150893,0.527,0.244,0,"6","NFKBIA"
0,1.15796047887846,0.547,0.266,0,"6","MCL1"
0,3.05252659660143,0.32,0.039,0,"6","CLEC12A"
0,2.57897695110695,0.334,0.054,0,"6","TNFAIP2"
0,2.11682336307547,0.346,0.068,0,"6","LST1"
0,2.6703334157605,0.326,0.049,0,"6","HCK"
0,2.05097054526963,0.372,0.096,0,"6","SLC2A3"
0,1.84027978536335,0.377,0.102,0,"6","GLUL"
0,3.16086005889614,0.31,0.036,0,"6","CD163"
0,1.99596882913349,0.364,0.092,0,"6","ANXA5"
0,2.48753346623226,0.326,0.056,0,"6","CD300E"
0,2.52346386291753,0.326,0.057,0,"6","RNF130"
0,2.07313108916178,0.352,0.084,0,"6","GLIPR2"
0,2.40777193341299,0.334,0.067,0,"6","FOSB"
0,2.74379264631294,0.306,0.039,0,"6","CSF3R"
0,1.56405230619126,0.405,0.138,0,"6","NCOA4"
0,1.49854301891407,0.403,0.138,0,"6","LYST"
0,4.07975427292935,0.281,0.017,0,"6","C19orf59"
0,2.66825220731525,0.311,0.048,0,"6","MAFB"
0,3.03307938092145,0.298,0.037,0,"6","CAPG"
0,2.62359489969647,0.311,0.052,0,"6","NCF1"
0,3.58017248544738,0.283,0.024,0,"6","BST1"
0,2.76578821234952,0.301,0.043,0,"6","SULF2"
0,2.07572370516283,0.335,0.079,0,"6","PPT1"
0,2.56643478492185,0.309,0.053,0,"6","GAS7"
0,2.4831739214487,0.311,0.056,0,"6","CTSZ"
0,2.48847242687307,0.306,0.053,0,"6","CTSA"
0,2.07461794509835,0.331,0.078,0,"6","GNS"
0,2.93850917696983,0.287,0.036,0,"6","TLR4"
0,3.28586949663738,0.275,0.028,0,"6","ANPEP"
0,2.29348371251056,0.31,0.063,0,"6","ATP6V1B2"
0,3.26498376368235,0.275,0.029,0,"6","ALDH2"
0,1.69435840138447,0.359,0.113,0,"6","ZFAND5"
0,1.97613016160663,0.33,0.084,0,"6","CECR1"
0,2.53491561357835,0.296,0.05,0,"6","BRI3"
0,2.94146629212671,0.28,0.036,0,"6","IGSF6"
0,1.65245048240625,0.349,0.105,0,"6","SOD2"
0,2.41742914447813,0.299,0.055,0,"6","CTSH"
0,2.29364073859027,0.301,0.062,0,"6","RTN3"
0,3.03391681900414,0.27,0.033,0,"6","MSRB1"
0,1.98266532470369,0.315,0.079,0,"6","FBXL5"
0,2.26991943964906,0.294,0.059,0,"6","CCDC88A"
0,2.42023427444409,0.289,0.054,0,"6","FCGRT"
0,2.63618421164413,0.279,0.045,0,"6","DMXL2"
0,3.28937347194761,0.261,0.028,0,"6","IL8"
0,1.40656157603918,0.371,0.14,0,"6","ZNF106"
0,2.39821745190644,0.278,0.048,0,"6","CPVL"
0,1.86075625153326,0.322,0.094,0,"6","IFI6"
0,1.9096575597997,0.311,0.083,0,"6","PTPRE"
0,2.77933514294325,0.266,0.04,0,"6","TGFBI"
0,1.92590311784379,0.302,0.077,0,"6","ASAH1"
0,2.90667759157868,0.257,0.034,0,"6","C5AR1"
0,3.11252078027726,0.253,0.03,0,"6","GCA"
0,1.69544817562817,0.319,0.097,0,"6","PICALM"
0,2.80016942954796,0.257,0.036,0,"6","TNFSF13B"
0,2.75814545189631,0.257,0.038,0,"6","SCPEP1"
0,2.01627991672319,0.285,0.07,0,"6","SDCBP"
0,2.54678358943399,0.256,0.044,0,"6","S100A11"
0,2.34513128111411,0.259,0.047,0,"6","CFD"
0,2.11392973451524,0.27,0.062,0,"6","SKAP2"
0,1.90607544471138,0.283,0.076,0,"6","MAPK14"
0,1.53894513799656,0.312,0.106,0,"6","ARRB2"
0,2.47042040813232,0.253,0.048,0,"6","AP1S2"
0,2.01025607896728,0.256,0.062,0,"6","PLXNC1"
0,2.05471046735909,0.253,0.061,0,"6","OGFRL1"
0,1.93747634244574,0.261,0.069,0,"6","CD55"
0,1.72468040028665,0.274,0.087,0,"6","OAS3"
0,1.73615086154485,0.264,0.078,0,"6","SPTLC2"
0,1.85020453127023,0.252,0.067,0,"6","FKBP15"
0,1.74434123587358,0.253,0.076,0,"6","ATP6V0B"
1.87372803875139e-308,0.974965412212829,0.586,0.3,4.77350955152303e-304,"6","ACTR2"
7.99004129875293e-295,1.1436229770025,0.477,0.224,2.0355429212703e-290,"6","CD44"
1.9382060356984e-293,1.39793019406727,0.334,0.128,4.93777369654525e-289,"6","GSTP1"
8.71737592725559e-292,0.868538156055101,0.659,0.369,2.22083869122763e-287,"6","YWHAB"
1.89391213865936e-288,1.46461867762895,0.295,0.105,4.82493056444859e-284,"6","RAC1"
4.41741529112907e-288,1.48067961209842,0.3,0.109,1.12538071956804e-283,"6","ZFP36"
2.88032802176542e-280,1.38653885243819,0.311,0.116,7.33792366824958e-276,"6","RTN4"
4.28883147309032e-263,1.39648656382733,0.34,0.14,1.09262270608449e-258,"6","MX1"
3.10895136420337e-259,0.436735384859217,0.605,0.308,7.92036449544451e-255,"6","CD74"
3.82882478556991e-255,0.978194438929239,0.509,0.261,9.75431402371792e-251,"6","SERF2"
4.45890036236499e-255,1.47266391589943,0.252,0.087,1.13594945631611e-250,"6","IL6R"
4.9490599194721e-253,1.50843885743291,0.262,0.094,1.26082250508471e-248,"6","MX2"
1.32530714728141e-247,0.885304187514101,0.551,0.293,3.37635248841411e-243,"6","CFL1"
1.66400907795582e-238,1.3883189908402,0.277,0.105,4.23922952700025e-234,"6","EVI2B"
2.50754414055719e-237,1.08063329740791,0.406,0.189,6.3882194524835e-233,"6","CYBA"
6.70952198428667e-237,1.1082781997102,0.39,0.178,1.70931782071687e-232,"6","ARF1"
1.2957966099992e-236,0.621067840688409,0.863,0.651,3.30117144363396e-232,"6","TMSB10"
4.50692082858388e-236,1.25884291968452,0.317,0.13,1.14818315029003e-231,"6","SH3BGRL3"
1.1862038848557e-235,1.23871109041371,0.371,0.169,3.02197301705837e-231,"6","PLAC8"
1.04528513043635e-232,0.674304406220465,0.765,0.5,2.66296839829965e-228,"6","UBC"
5.30917776021394e-231,0.731327707842781,0.611,0.351,1.3525661261921e-226,"6","TLN1"
4.68214022518079e-223,0.582227331142447,0.866,0.615,1.19282204376706e-218,"6","AHNAK"
2.27624125066732e-222,1.35860359016451,0.277,0.109,5.79895221020008e-218,"6","HMGB2"
6.94631439975622e-221,1.29083233909892,0.268,0.103,1.7696430564819e-216,"6","PIK3AP1"
7.32847533662396e-221,0.744337088832217,0.623,0.361,1.86700237675832e-216,"6","ARPC2"
1.17637907508578e-218,1.29786810353048,0.274,0.107,2.99694333168853e-214,"6","VASP"
3.51966123854109e-217,0.885005913077916,0.438,0.213,8.96668897130728e-213,"6","EFHD2"
7.81530785806414e-216,1.29028972887014,0.284,0.115,1.99102782992042e-211,"6","ARPC3"
3.45339200393447e-214,0.868412478440794,0.5,0.266,8.79786146922346e-210,"6","LRRFIP1"
1.99267730209157e-211,1.18706245479037,0.303,0.127,5.07654469480849e-207,"6","ZEB2"
4.3855149405911e-208,1.08621883632013,0.36,0.166,1.11725378626499e-203,"6","CAST"
8.2091104676462e-206,1.1311807921569,0.34,0.154,2.09135298273755e-201,"6","PGK1"
2.56557501427805e-201,0.842360477598238,0.503,0.275,6.53605890637477e-197,"6","FYB"
2.23176873209968e-197,0.745335413986349,0.592,0.353,5.68565402189714e-193,"6","ARHGDIB"
2.09197202355886e-194,0.684661729520814,0.616,0.368,5.32950792721855e-190,"6","MSN"
2.52745522301135e-193,1.33693763884891,0.25,0.1,6.43894492614372e-189,"6","TUBA1A"
1.13446998965314e-189,1.11933997631997,0.329,0.152,2.89017574564035e-185,"6","LDHA"
1.02707141421953e-185,1.10218932243987,0.312,0.14,2.61656713486567e-181,"6","CAPNS1"
3.33037173786115e-179,1.18591006619336,0.276,0.12,8.48445503937508e-175,"6","PLEC"
1.44266601076882e-172,0.715231353842573,0.472,0.255,3.67533592903464e-168,"6","PLEK"
6.10573561326747e-163,1.14401133014535,0.26,0.114,1.55549720483602e-158,"6","NOTCH2"
3.66081625461708e-153,1.13867091104626,0.275,0.128,9.32629549026247e-149,"6","OAS2"
1.14491877047612e-148,0.675604159904048,0.378,0.197,2.91679505966497e-144,"6","HLA-DRB1"
1.56620962153639e-143,0.951042637835665,0.316,0.159,3.99007563182611e-139,"6","CCDC69"
1.66854739815561e-143,1.04311705045094,0.27,0.127,4.25079135154122e-139,"6","USP15"
1.42157802009432e-142,0.91667466871027,0.333,0.171,3.6216121639923e-138,"6","DAZAP2"
5.33928530902025e-142,0.443086392450792,0.849,0.637,1.360236325326e-137,"6","TMSB4X"
1.02463397994315e-140,0.797893923635874,0.397,0.22,2.61035752730318e-136,"6","TGOLN2"
1.0798408421096e-138,1.03481795324466,0.277,0.134,2.75100252935842e-134,"6","HADHA"
2.76139157705458e-136,0.48944595260111,0.357,0.182,7.03492118170424e-132,"6","HLA-DRA"
4.03647586191688e-130,0.879404346111732,0.334,0.178,1.02833259058194e-125,"6","GMFG"
1.98335381146196e-126,0.469004033264024,0.704,0.49,5.0527921700805e-122,"6","MYH9"
1.268434184636e-118,0.96805873800636,0.259,0.129,3.23146292877867e-114,"6","FKBP5"
4.22513542413667e-116,0.78524057501569,0.352,0.198,1.07639550065306e-111,"6","CDC42"
9.08184443396145e-116,0.882160235380777,0.307,0.165,2.31369068799602e-111,"6","CALM2"
7.71899997283662e-112,0.922538028912269,0.262,0.133,1.96649243307986e-107,"6","GDI2"
5.85777135310183e-110,0.386724767137851,0.834,0.634,1.49232582991622e-105,"6","PABPC1"
4.08514284415707e-109,0.826826337672042,0.3,0.162,1.04073099097745e-104,"6","RCSD1"
1.63487308954923e-102,0.260167736300365,0.985,0.939,4.16500268293562e-98,"6","MT-RNR1"
3.74582167364628e-102,0.902594074358285,0.26,0.137,9.54285529578127e-98,"6","LSP1"
8.48397955088689e-100,0.619345988419563,0.415,0.255,2.16137863038394e-95,"6","CANX"
9.74816419366777e-100,0.748559244538523,0.323,0.184,2.4834423099788e-95,"6","CAPN2"
9.60098233200631e-97,0.774894477486526,0.308,0.174,2.44594625890193e-92,"6","DOCK8"
1.91967809732057e-95,0.837354948073452,0.27,0.147,4.89057192073389e-91,"6","PARP14"
1.04552510495855e-94,0.704721941448841,0.329,0.191,2.6635797573924e-90,"6","NIN"
1.0732400392925e-92,0.715033486124205,0.302,0.171,2.73418632410158e-88,"6","IQGAP2"
3.87567037537041e-91,0.72940239911183,0.301,0.171,9.87365784829365e-87,"6","JUNB"
5.72051725054223e-84,0.748992880379275,0.277,0.157,1.45735897474814e-79,"6","DOCK2"
8.15404761622299e-80,0.532643772127369,0.436,0.288,2.07732517070897e-75,"6","COX4I1"
5.00483249131133e-76,0.59227736546141,0.354,0.222,1.27503112548647e-71,"6","ACTR3"
1.60948026745818e-72,0.636505195404551,0.309,0.189,4.10031192937646e-68,"6","SMAP2"
3.90366102874984e-69,0.575398341973383,0.344,0.22,9.94496683684308e-65,"6","HCLS1"
1.05555033437729e-66,0.685616746807641,0.264,0.157,2.68912003185957e-62,"6","ATP5B"
1.45115494186158e-64,0.667146447006171,0.274,0.167,3.69696232988657e-60,"6","MOB1A"
1.01317747363295e-62,0.435034777237815,0.418,0.284,2.5811709318273e-58,"6","AKAP13"
2.18665479374084e-60,0.605818986066036,0.327,0.216,5.57072175253416e-56,"6","SLC25A6"
2.74850264253444e-59,0.404953463765025,0.459,0.323,7.00208533212074e-55,"6","TMBIM6"
1.23078033980113e-55,0.629949553959608,0.258,0.16,3.13553599367737e-51,"6","GNB1"
7.42893482736643e-52,0.299484911806289,0.579,0.436,1.89259543661987e-47,"6","H3F3B"
2.48797523055606e-51,0.428519868756252,0.394,0.276,6.33836569736462e-47,"6","PFDN5"
9.00237100873037e-50,0.406301634276221,0.333,0.223,2.29344403818415e-45,"6","XAF1"
1.50788048730486e-47,0.589695554983134,0.252,0.162,3.84147632945787e-43,"6","OSBPL8"
1.17512744538626e-46,0.472108716384257,0.264,0.17,2.99375467986604e-42,"6","IGF2R"
