"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","gene"
1.36866896810073e-30,1.51367221454403,0.447,0.236,4.15486838646337e-26,"Non-classical Monocytes","OAS2"
1.81730810615836e-30,1.70782996491982,0.4,0.194,5.51680221786493e-26,"Non-classical Monocytes","IFIT3"
1.63631480751058e-29,-0.728062557140172,0.661,0.792,4.96736086115988e-25,"Non-classical Monocytes","RPL13A"
1.7261282743431e-29,-1.07365125929941,0.361,0.572,5.24000760242336e-25,"Non-classical Monocytes","SIGLEC10"
2.63020778698533e-29,-0.50483056745477,0.826,0.916,7.98452177895137e-25,"Non-classical Monocytes","TXNIP"
6.49262081273159e-29,-0.77761078233571,0.589,0.765,1.97096490012093e-24,"Non-classical Monocytes","RPS3"
1.03363800247915e-28,1.4214492665569,0.439,0.231,3.13781488412597e-24,"Non-classical Monocytes","GBP1"
1.28822333161564e-28,-0.729310395255983,0.585,0.751,3.9106595677856e-24,"Non-classical Monocytes","LRRFIP1"
2.08651976593172e-26,-0.938864433653874,0.404,0.602,6.33404805343891e-22,"Non-classical Monocytes","TSC22D3"
2.98423968503232e-26,-1.25866715179568,0.24,0.44,9.05925641185261e-22,"Non-classical Monocytes","EIF3L"
8.07494825569609e-26,-1.29461951387069,0.205,0.407,2.45131204198166e-21,"Non-classical Monocytes","WDR11"
8.47347794567703e-26,-0.8033193092845,0.445,0.64,2.57229369996918e-21,"Non-classical Monocytes","RPL6"
8.94242352440028e-26,-0.713036431366366,0.584,0.736,2.71465150930219e-21,"Non-classical Monocytes","CFL1"
1.04166658973822e-25,1.34022944527696,0.365,0.173,3.16218726646833e-21,"Non-classical Monocytes","LAP3"
1.14620809349914e-25,-0.589349679741207,0.636,0.797,3.47954390943533e-21,"Non-classical Monocytes","LST1"
1.40073110264242e-25,1.24072340547082,0.493,0.304,4.2521994082916e-21,"Non-classical Monocytes","XAF1"
1.45792075083782e-25,-0.54327931892137,0.734,0.84,4.42581002331836e-21,"Non-classical Monocytes","RPL8"
3.53251418545671e-25,-1.0456991878858,0.247,0.449,1.07236533127909e-20,"Non-classical Monocytes","SLC44A2"
7.35925084607219e-25,-0.671582562193552,0.595,0.755,2.23404777934213e-20,"Non-classical Monocytes","CSF1R"
3.29330756790966e-24,-0.557092282885369,0.724,0.838,9.99749378390335e-20,"Non-classical Monocytes","RPS14"
3.94481850616333e-24,-0.59437152982243,0.643,0.777,1.197528553916e-19,"Non-classical Monocytes","GNB2L1"
7.65129112835413e-24,-0.807480254790846,0.429,0.626,2.32270244783446e-19,"Non-classical Monocytes","RPLP0"
1.30776166467318e-23,-1.03528973438759,0.318,0.505,3.96997208544839e-19,"Non-classical Monocytes","RP11-290F20.3"
1.92647768593461e-23,-0.713173157861721,0.555,0.704,5.84820831119171e-19,"Non-classical Monocytes","LYST"
2.09667811844349e-23,1.48165378446889,0.51,0.36,6.3648857641589e-19,"Non-classical Monocytes","MTRNR2L1"
2.41093062905433e-23,-0.692651839020516,0.554,0.716,7.31886211062022e-19,"Non-classical Monocytes","GNAS"
2.91889559694774e-23,-0.501409321405673,0.736,0.86,8.86089136365426e-19,"Non-classical Monocytes","RPS19"
3.91935083617761e-23,-0.699742825443437,0.506,0.666,1.18979733333844e-18,"Non-classical Monocytes","CCNI"
5.84815474315413e-23,1.45882731109938,0.335,0.163,1.7753243353793e-18,"Non-classical Monocytes","GBP5"
1.26132502096214e-22,-0.957255822553768,0.297,0.476,3.82900436613478e-18,"Non-classical Monocytes","EIF3C"
1.55913843232088e-22,-0.778267644057516,0.456,0.634,4.73307653899649e-18,"Non-classical Monocytes","RPL7"
1.96871804743608e-22,1.34371922608877,0.348,0.173,5.97643737660171e-18,"Non-classical Monocytes","APOBEC3A"
2.2998812590545e-22,-1.49648270047222,0.105,0.268,6.98174953811175e-18,"Non-classical Monocytes","CHST2"
3.68963710561467e-22,-1.00821767510387,0.216,0.404,1.12006313615144e-17,"Non-classical Monocytes","ZNF217"
4.8163718226523e-22,-0.698469848961123,0.521,0.682,1.46210599420256e-17,"Non-classical Monocytes","RPS5"
1.09788955959797e-21,1.50542308932524,0.275,0.117,3.33286333607156e-17,"Non-classical Monocytes","SGK1"
2.09065180392898e-21,-0.773179666475676,0.417,0.603,6.3465916811872e-17,"Non-classical Monocytes","RPL10"
2.25840538133298e-21,-0.751575085810707,0.418,0.592,6.85584121611252e-17,"Non-classical Monocytes","WASF2"
2.80244610539237e-21,-0.861156975611921,0.403,0.569,8.50738564213962e-17,"Non-classical Monocytes","GLTSCR2"
6.09442116935208e-21,-1.36880602753217,0.108,0.265,1.85008343438021e-16,"Non-classical Monocytes","LUC7L3"
9.60455701041624e-21,-0.802629884055398,0.424,0.593,2.91565537165206e-16,"Non-classical Monocytes","TMEM66"
9.92941675941824e-21,-0.717614231568151,0.389,0.572,3.0142730456566e-16,"Non-classical Monocytes","BTG1"
1.63556601439861e-20,1.15744498676825,0.364,0.193,4.96508774990985e-16,"Non-classical Monocytes","PARP9"
2.84042830237446e-20,-0.932520090360866,0.226,0.406,8.62268819751814e-16,"Non-classical Monocytes","SOD1"
5.17529643268542e-20,-0.586084244248419,0.646,0.777,1.57106473807031e-15,"Non-classical Monocytes","RPL18"
6.89093415488816e-20,-1.08945618567492,0.233,0.403,2.0918808813994e-15,"Non-classical Monocytes","PABPC4"
6.973042950489e-20,1.42995803337055,0.311,0.154,2.11680664847995e-15,"Non-classical Monocytes","CDKN1A"
8.16127576607161e-20,0.863355399814232,0.551,0.389,2.47751848430636e-15,"Non-classical Monocytes","TNFSF10"
1.22210160288821e-19,-0.662083896187377,0.465,0.634,3.70993383588775e-15,"Non-classical Monocytes","RPL5"
1.43648727329666e-19,-0.620395904559497,0.541,0.692,4.36074441554666e-15,"Non-classical Monocytes","ITGAL"
1.84929309393569e-19,-0.857273600382722,0.293,0.462,5.61389904526057e-15,"Non-classical Monocytes","PNRC1"
3.68867291506783e-19,-0.685368859793303,0.491,0.642,1.11977043682714e-14,"Non-classical Monocytes","PGK1"
4.41717972129511e-19,-1.22777558373678,0.232,0.39,1.34092324799356e-14,"Non-classical Monocytes","ATP2B1"
6.23824482346668e-19,1.3506563007851,0.25,0.106,1.89374398105978e-14,"Non-classical Monocytes","PLSCR1"
7.55906538187119e-19,-1.10147617152937,0.197,0.363,2.29470547797464e-14,"Non-classical Monocytes","SCRN1"
2.26575713387585e-18,-0.694983385067486,0.494,0.644,6.8781589313069e-14,"Non-classical Monocytes","VASP"
2.77404294972652e-18,-0.997898652574215,0.21,0.371,8.42116218248478e-14,"Non-classical Monocytes","UNC119"
3.00445775983344e-18,-0.81056458173124,0.384,0.546,9.12063242152637e-14,"Non-classical Monocytes","MTSS1"
3.42520772106362e-18,-0.646339611784791,0.487,0.635,1.03979030788328e-13,"Non-classical Monocytes","RPL7A"
9.43669628197683e-18,-0.540150287157082,0.625,0.76,2.86469789031971e-13,"Non-classical Monocytes","EIF1"
1.66465608533288e-17,-1.01389943534793,0.125,0.272,5.05339647824502e-13,"Non-classical Monocytes","HEXIM1"
2.65376136804682e-17,-0.542616532136486,0.559,0.695,8.05602338497973e-13,"Non-classical Monocytes","RPL15"
2.98871139623931e-17,-1.04224706957434,0.245,0.405,9.07283118556367e-13,"Non-classical Monocytes","RABGAP1L"
9.63302073334294e-17,0.691080999918765,0.653,0.548,2.92429610402092e-12,"Non-classical Monocytes","TYMP"
1.19071162024669e-16,0.883015130890587,0.524,0.388,3.61464326558289e-12,"Non-classical Monocytes","GLUL"
1.63019552576688e-16,-0.858941385388044,0.312,0.476,4.94878455757052e-12,"Non-classical Monocytes","ADRBK2"
1.95214298603338e-16,-0.78934631445549,0.326,0.489,5.92612046270152e-12,"Non-classical Monocytes","PLCB2"
2.57610523112909e-16,-0.741065624640885,0.258,0.412,7.82028265013859e-12,"Non-classical Monocytes","CYFIP2"
3.65768867033449e-16,0.973268067584735,0.549,0.434,1.11036454965344e-11,"Non-classical Monocytes","CD300E"
4.53509094885274e-16,-0.97012150139267,0.288,0.435,1.37671755934323e-11,"Non-classical Monocytes","ITSN2"
5.27532589153773e-16,0.95754061283909,0.34,0.193,1.60143068089411e-11,"Non-classical Monocytes","VAMP5"
5.41290209682488e-16,-0.591262848360873,0.436,0.599,1.64319468953313e-11,"Non-classical Monocytes","RPL10A"
7.67371806457907e-16,-0.652431989703272,0.32,0.479,2.32951059286427e-11,"Non-classical Monocytes","KMT2C"
1.48692131481704e-15,-0.847852817365702,0.327,0.477,4.5138470353901e-11,"Non-classical Monocytes","SNX18"
1.87161103951766e-15,-0.808431093277024,0.306,0.448,5.68164963266375e-11,"Non-classical Monocytes","PLEC"
1.94492394142239e-15,-0.930967258167227,0.216,0.366,5.90420560897595e-11,"Non-classical Monocytes","CBL"
2.60015239721868e-15,1.02977330524314,0.426,0.288,7.89328263223673e-11,"Non-classical Monocytes","TIMP1"
2.61392209682587e-15,-0.92383498652042,0.339,0.483,7.93508330933429e-11,"Non-classical Monocytes","TCF7L2"
2.73933732715315e-15,-0.791768987270311,0.285,0.436,8.31580632403881e-11,"Non-classical Monocytes","IRAK3"
4.41525811718983e-15,-0.685613419246357,0.35,0.493,1.34033990663532e-10,"Non-classical Monocytes","PAG1"
5.46048128071956e-15,-0.641696188257862,0.289,0.439,1.65763830238804e-10,"Non-classical Monocytes","RPSAP58"
9.4136361133666e-15,-0.74447162486924,0.361,0.503,2.8576975149347e-10,"Non-classical Monocytes","IER5"
1.00156566238368e-14,-0.87524798781259,0.259,0.404,3.04045288129813e-10,"Non-classical Monocytes","EMR2"
1.01246525129093e-14,-0.639063666198539,0.474,0.606,3.07354076334388e-10,"Non-classical Monocytes","JAK1"
1.27187703014933e-14,-0.567998320438566,0.448,0.594,3.86103710042432e-10,"Non-classical Monocytes","RPL18A"
1.32626631623284e-14,-0.630319097080374,0.411,0.549,4.02614665618804e-10,"Non-classical Monocytes","ZNF106"
1.89318982875912e-14,-0.987024486454977,0.184,0.321,5.74715636316407e-10,"Non-classical Monocytes","EIF3F"
2.24741817424522e-14,0.838723993310649,0.384,0.248,6.82248735155622e-10,"Non-classical Monocytes","CPVL"
2.5002414074236e-14,-0.564869044102991,0.509,0.641,7.58998284051584e-10,"Non-classical Monocytes","AKAP13"
3.33533146521531e-14,-0.668360179985026,0.409,0.554,1.01250657289541e-09,"Non-classical Monocytes","STK10"
3.70954064682132e-14,1.3146681941673,0.258,0.134,1.12610525415555e-09,"Non-classical Monocytes","TAP1"
3.84081152564328e-14,-1.22718585145195,0.159,0.285,1.16595515483953e-09,"Non-classical Monocytes","SNHG5"
3.86810948686567e-14,-0.559859358291216,0.482,0.608,1.17424199692781e-09,"Non-classical Monocytes","RASSF5"
4.68017810110899e-14,0.978982802864672,0.409,0.275,1.42076166615365e-09,"Non-classical Monocytes","GBP4"
9.18502750879307e-14,1.17479482170697,0.294,0.167,2.78829880084431e-09,"Non-classical Monocytes","SLAMF7"
1.09175917720161e-13,-0.810932286495913,0.257,0.399,3.31425333423094e-09,"Non-classical Monocytes","TES"
1.14062635862204e-13,-0.637865992819794,0.443,0.58,3.46259943686892e-09,"Non-classical Monocytes","PFN1"
1.2807595555506e-13,-0.868180222584865,0.224,0.358,3.88800178278497e-09,"Non-classical Monocytes","EEF1B2"
1.30837883370501e-13,-0.765929146885894,0.32,0.449,3.97184562547831e-09,"Non-classical Monocytes","RXRA"
2.53430911733913e-13,0.577672109313464,0.696,0.634,7.69340218750639e-09,"Non-classical Monocytes","SRGN"
2.6620014999804e-13,0.775274751025961,0.621,0.548,8.08103795349051e-09,"Non-classical Monocytes","CTSB"
3.01871313102726e-13,-0.665821121654133,0.4,0.531,9.16390745185946e-09,"Non-classical Monocytes","MBD2"
3.29735736448856e-13,1.10393266342583,0.278,0.157,1.00097877513779e-08,"Non-classical Monocytes","TNFAIP3"
3.79300587999521e-13,-0.74464961887205,0.268,0.403,1.15144279499014e-08,"Non-classical Monocytes","CIRBP"
7.03386868297811e-13,-0.718018364773239,0.301,0.44,2.13527151609166e-08,"Non-classical Monocytes","SLC11A1"
8.03865385044016e-13,0.924804019688141,0.377,0.24,2.44029414937812e-08,"Non-classical Monocytes","SAMD9L"
8.1716217149564e-13,-1.2110362184505,0.141,0.261,2.48065920400931e-08,"Non-classical Monocytes","TBC1D8"
1.00156936102558e-12,1.09186773414954,0.308,0.188,3.04046410926537e-08,"Non-classical Monocytes","GPX1"
1.03835509668034e-12,-0.781908607850963,0.288,0.428,3.1521345669925e-08,"Non-classical Monocytes","ICAM3"
1.12227225077792e-12,-0.725911857689828,0.325,0.464,3.40688187168652e-08,"Non-classical Monocytes","MYO1G"
1.13014405433864e-12,-0.536498072042217,0.506,0.633,3.43077830575581e-08,"Non-classical Monocytes","ZFAND5"
1.7133445250862e-12,-0.518026678526829,0.5,0.632,5.20119997480418e-08,"Non-classical Monocytes","CD44"
1.72542513308107e-12,0.743025761060093,0.589,0.486,5.23787307649422e-08,"Non-classical Monocytes","NFKBIA"
2.14439960551074e-12,-0.50045056093001,0.525,0.653,6.50975388244894e-08,"Non-classical Monocytes","RPL14"
2.34935703547278e-12,0.845708442774457,0.458,0.34,7.13194315258471e-08,"Non-classical Monocytes","TMEM123"
2.37331177962716e-12,-0.546996833742862,0.484,0.601,7.20466256941418e-08,"Non-classical Monocytes","SMAP2"
2.43094670087597e-12,-0.775272960260594,0.235,0.364,7.37962489984917e-08,"Non-classical Monocytes","MIS18BP1"
2.493347790494e-12,-0.629938872735533,0.362,0.499,7.56905588760263e-08,"Non-classical Monocytes","RBM3"
2.77987101433713e-12,-1.16301869104849,0.137,0.252,8.43885443822322e-08,"Non-classical Monocytes","CELF1"
3.424187980537e-12,0.674509272973486,0.474,0.352,1.03948074525162e-07,"Non-classical Monocytes","PSME2"
3.75585774710966e-12,-0.826450787558366,0.148,0.27,1.14016573629008e-07,"Non-classical Monocytes","TBC1D10C"
4.7730430073112e-12,-0.563104587680837,0.459,0.589,1.44895266572946e-07,"Non-classical Monocytes","JUNB"
5.28271454934721e-12,1.08619572665741,0.334,0.219,1.60367365574533e-07,"Non-classical Monocytes","MX2"
5.4784054396227e-12,-0.689382604905385,0.202,0.327,1.66307953930626e-07,"Non-classical Monocytes","RUNX3"
7.51636489636558e-12,-0.919291168378998,0.29,0.414,2.2817428915897e-07,"Non-classical Monocytes","TMPO"
9.13337652357708e-12,-0.860817401426249,0.137,0.254,2.77261911126229e-07,"Non-classical Monocytes","CCDC88B"
1.06239646112517e-11,-0.80021800958038,0.241,0.366,3.22511693703768e-07,"Non-classical Monocytes","NKTR"
1.20403621341903e-11,-0.585103837779081,0.494,0.604,3.65509273307615e-07,"Non-classical Monocytes","BIN2"
1.40947759003764e-11,-0.621203648096294,0.424,0.553,4.27875112007726e-07,"Non-classical Monocytes","RPL9"
1.57530896226435e-11,-0.647913257227043,0.211,0.341,4.78216541674587e-07,"Non-classical Monocytes","CRIP1"
1.71185293483962e-11,-0.814924215146541,0.188,0.31,5.19667195429265e-07,"Non-classical Monocytes","EMR1"
2.30225091694927e-11,-0.585914434559518,0.493,0.606,6.98894310858289e-07,"Non-classical Monocytes","PTPN6"
3.00262082510289e-11,-0.707679130713756,0.276,0.4,9.11505603876483e-07,"Non-classical Monocytes","ARAP2"
3.28247449042034e-11,-0.612829140725788,0.443,0.558,9.96460781056904e-07,"Non-classical Monocytes","RPS27A"
3.5289342430922e-11,-0.819392996838826,0.217,0.339,1.0712785681755e-06,"Non-classical Monocytes","ARGLU1"
3.78495458053492e-11,-0.962718720137462,0.169,0.284,1.14899866201298e-06,"Non-classical Monocytes","MT-ND4L"
3.84918940938071e-11,0.520002405679192,0.734,0.675,1.1684984290057e-06,"Non-classical Monocytes","RNF213"
3.93980101289217e-11,0.727052637908077,0.311,0.19,1.19600539348368e-06,"Non-classical Monocytes","UBE2L6"
6.05283574324046e-11,-0.777547560927463,0.19,0.309,1.83745934657551e-06,"Non-classical Monocytes","PHIP"
6.4426593502583e-11,0.539952139267555,0.668,0.627,1.95579809895791e-06,"Non-classical Monocytes","APLP2"
6.94910680471816e-11,-0.727319091087116,0.347,0.464,2.10954035270829e-06,"Non-classical Monocytes","LRRC25"
8.69694731926029e-11,-0.758420021049941,0.184,0.303,2.64013229770785e-06,"Non-classical Monocytes","GNG2"
8.92631888329235e-11,0.785199228975928,0.516,0.428,2.70976262340106e-06,"Non-classical Monocytes","LYZ"
9.68830276271544e-11,-0.782125340549509,0.14,0.25,2.94107806967753e-06,"Non-classical Monocytes","OIP5-AS1"
1.03985721913593e-10,-0.597323759914183,0.457,0.558,3.15669456013093e-06,"Non-classical Monocytes","PRKCB"
1.13878281498476e-10,-0.57465720095602,0.469,0.588,3.45700299144924e-06,"Non-classical Monocytes","POU2F2"
1.15332538791021e-10,-0.915733061208151,0.161,0.269,3.50114988007902e-06,"Non-classical Monocytes","RFTN1"
1.15781179761796e-10,-0.737188822286588,0.286,0.4,3.51476927402883e-06,"Non-classical Monocytes","CELF2"
1.26525046347682e-10,-0.732283674335973,0.235,0.358,3.8409208319766e-06,"Non-classical Monocytes","FOXP1"
1.39814502269911e-10,-0.929654671740379,0.21,0.326,4.2443488454077e-06,"Non-classical Monocytes","ATP1B3"
1.49391852472003e-10,-0.969495673869202,0.167,0.276,4.53508846549259e-06,"Non-classical Monocytes","ST3GAL1"
1.59802263982146e-10,-0.627484072560786,0.429,0.539,4.851117327706e-06,"Non-classical Monocytes","ARL6IP5"
1.71161447205969e-10,-0.579855112847073,0.288,0.408,5.19594805283161e-06,"Non-classical Monocytes","EIF4A2"
2.05597577990201e-10,-0.78275962255621,0.183,0.297,6.24132567504852e-06,"Non-classical Monocytes","MKNK2"
2.09752325273211e-10,-0.533590578156565,0.486,0.592,6.36745133831885e-06,"Non-classical Monocytes","C10orf54"
2.46628084704996e-10,-0.56392061729274,0.344,0.466,7.48688876738956e-06,"Non-classical Monocytes","WSB1"
2.88213146622527e-10,-0.742432113540619,0.228,0.342,8.74928649202006e-06,"Non-classical Monocytes","PPP1R12A"
3.3873164281631e-10,-0.629942229300424,0.378,0.492,1.02828764809747e-05,"Non-classical Monocytes","SYNGR2"
4.86889063538038e-10,-0.645470284897822,0.363,0.476,1.47804913018242e-05,"Non-classical Monocytes","SH3BGRL"
5.80928943422299e-10,-1.04678405501522,0.165,0.272,1.76352599354707e-05,"Non-classical Monocytes","ZBTB7A"
5.85007404167116e-10,-0.928103602587166,0.183,0.292,1.77590697683011e-05,"Non-classical Monocytes","TMC6"
7.46999897530108e-10,-0.607362837520669,0.379,0.488,2.26766758893215e-05,"Non-classical Monocytes","DDX17"
7.58086830169779e-10,0.854726247382617,0.262,0.155,2.3013241903464e-05,"Non-classical Monocytes","TRIB1"
7.63210182641332e-10,-0.538579039251257,0.339,0.454,2.31687715144429e-05,"Non-classical Monocytes","RHOC"
7.80811412219161e-10,0.682775436416654,0.442,0.33,2.37030920407371e-05,"Non-classical Monocytes","BACH1"
8.57992011173154e-10,-0.622663484197677,0.359,0.478,2.60460634831834e-05,"Non-classical Monocytes","EIF3A"
1.04306024653249e-09,1.08524086688241,0.296,0.193,3.16641799039869e-05,"Non-classical Monocytes","FERMT3"
1.10086206924551e-09,0.818837472755143,0.352,0.24,3.34188698360859e-05,"Non-classical Monocytes","TRIM22"
1.24513089124921e-09,-0.74858115376246,0.226,0.339,3.77984384656523e-05,"Non-classical Monocytes","RIN3"
1.54685564744407e-09,-0.70115257825877,0.313,0.425,4.69578968894598e-05,"Non-classical Monocytes","PLXNB2"
1.74517032617772e-09,-0.760327285763256,0.238,0.35,5.29781355917771e-05,"Non-classical Monocytes","BPTF"
1.93174628260405e-09,-0.741962283587334,0.318,0.423,5.86420219010112e-05,"Non-classical Monocytes","MAPKAPK3"
1.97434459123988e-09,0.555253678654118,0.438,0.325,5.9935178756269e-05,"Non-classical Monocytes","APOL6"
1.98559674716957e-09,-0.643261668180669,0.32,0.428,6.02767604538267e-05,"Non-classical Monocytes","ITGB1"
1.98823023815591e-09,-0.522645981377451,0.361,0.475,6.03567053396991e-05,"Non-classical Monocytes","RCSD1"
2.08327082994492e-09,-0.62678626952126,0.309,0.414,6.32418525846378e-05,"Non-classical Monocytes","LINC00657"
2.36319542908516e-09,-0.81378068802977,0.238,0.346,7.17395236407382e-05,"Non-classical Monocytes","PPM1F"
2.46405305248973e-09,-0.748701633737605,0.214,0.324,7.48012585144308e-05,"Non-classical Monocytes","ATM"
2.53871298912103e-09,-0.747860515747564,0.227,0.331,7.7067710210747e-05,"Non-classical Monocytes","H2AFZ"
2.86649600761554e-09,-0.790603456621032,0.188,0.291,8.70182193031849e-05,"Non-classical Monocytes","VPS53"
3.00398252269757e-09,-0.742872591757327,0.209,0.315,9.11918974415301e-05,"Non-classical Monocytes","SWAP70"
3.25680075066124e-09,0.717606733066793,0.405,0.292,9.88667003878234e-05,"Non-classical Monocytes","PARP14"
3.48346961750112e-09,-0.780437604409781,0.168,0.272,0.000105747687178481,"Non-classical Monocytes","DEDD2"
3.85001179454136e-09,-0.566931653654621,0.341,0.46,0.000116874808046892,"Non-classical Monocytes","RPL22"
4.22813293600136e-09,0.79606093830575,0.354,0.247,0.000128353431538193,"Non-classical Monocytes","BLVRA"
4.42402925884902e-09,-0.749593186263214,0.214,0.322,0.00013430025621088,"Non-classical Monocytes","RYBP"
4.57530663146168e-09,0.728901908431601,0.443,0.346,0.000138892583411282,"Non-classical Monocytes","CECR1"
5.24910737650556e-09,-0.571154989292185,0.193,0.298,0.000159347152628579,"Non-classical Monocytes","EIF4EBP2"
